,ipt,instance,pid,condition,order,fcaps,BFS,ASTAR,GBFS,ALH,start_hierarchy,optimal_cost,lh1,lh2,lh3,lh4,lh5,lh6,lh7
8320,4428,TOL_41,170,0,33,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8321,2380,TOL_41,172,0,20,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8322,3323,TOL_41,175,0,4,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8323,6652,TOL_41,180,0,22,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8324,2746,TOL_41,202,0,10,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8325,7813,TOL_41,209,0,13,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8326,5601,TOL_41,210,0,1,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8327,2135,TOL_41,214,0,20,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8328,3357,TOL_41,215,0,39,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8329,9982,TOL_41,216,0,11,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8330,5422,TOL_41,233,0,6,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8331,17487,TOL_41,234,0,14,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8332,3919,TOL_41,237,0,38,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8333,10249,TOL_41,238,0,36,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8334,2674,TOL_41,239,0,17,26,572,28,10,31,2,5,5,17,56,179,572,572,572
8335,5838,TOL_113,3,0,29,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8336,7232,TOL_113,4,0,30,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8337,11851,TOL_113,14,0,8,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8338,1601,TOL_113,25,0,32,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8339,9020,TOL_113,34,0,33,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8340,12151,TOL_113,37,0,27,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8341,7124,TOL_113,57,0,4,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8342,2055,TOL_113,59,0,39,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8343,14182,TOL_113,60,0,6,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8344,3836,TOL_113,80,0,23,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8345,9412,TOL_113,91,0,8,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8346,3181,TOL_113,95,0,16,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8347,9963,TOL_113,98,0,9,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8348,4382,TOL_113,101,0,15,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8349,9913,TOL_113,102,0,14,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8350,3469,TOL_113,107,0,33,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8351,6443,TOL_113,113,0,34,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8352,2887,TOL_113,118,0,11,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8353,2074,TOL_113,119,0,2,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8354,939,TOL_113,121,0,38,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8355,8877,TOL_113,129,0,5,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8356,6694,TOL_113,149,0,18,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8357,3573,TOL_113,152,0,12,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8358,8680,TOL_113,154,0,15,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8359,6007,TOL_113,171,0,1,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8360,2297,TOL_113,183,0,25,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8361,3337,TOL_113,196,0,15,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8362,3930,TOL_113,201,0,11,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8363,7582,TOL_113,202,0,7,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8364,3792,TOL_113,214,0,19,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8365,4603,TOL_113,215,0,10,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8366,4712,TOL_113,216,0,25,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8367,2712,TOL_113,229,0,20,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8368,2790,TOL_113,233,0,13,35,1470,60,13,63,2,6,4,14,45,145,461,1470,1470
8369,2767,TOL_2,3,0,30,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8370,3240,TOL_2,6,0,7,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8371,2565,TOL_2,7,0,25,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8372,6957,TOL_2,14,0,26,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8373,2664,TOL_2,19,0,34,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8374,4604,TOL_2,26,0,32,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8375,6230,TOL_2,37,0,28,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8376,4395,TOL_2,44,0,26,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8377,2846,TOL_2,56,0,18,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8378,2209,TOL_2,58,0,36,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8379,3497,TOL_2,59,0,34,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8380,2437,TOL_2,68,0,9,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8381,5581,TOL_2,78,0,4,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8382,7291,TOL_2,85,0,6,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8383,5433,TOL_2,137,0,39,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8384,4296,TOL_2,141,0,14,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8385,3711,TOL_2,149,0,23,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8386,3842,TOL_2,172,0,8,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8387,2735,TOL_2,175,0,22,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8388,3070,TOL_2,176,0,10,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8389,2804,TOL_2,179,0,19,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8390,4053,TOL_2,180,0,3,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8391,1276,TOL_2,183,0,18,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8392,3916,TOL_2,201,0,1,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8393,2854,TOL_2,226,0,27,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8394,2369,TOL_2,231,0,37,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8395,5301,TOL_2,233,0,14,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8396,3735,TOL_2,234,0,23,39,1034,47,9,50,1,6,3,10,32,102,325,1034,1034
8397,4113,TOL_36,3,0,32,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8398,8488,TOL_36,4,0,20,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8399,7743,TOL_36,7,0,1,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8400,4183,TOL_36,11,0,29,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8401,7739,TOL_36,14,0,29,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8402,5338,TOL_36,18,0,5,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8403,2309,TOL_36,25,0,31,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8404,1483,TOL_36,35,0,10,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8405,3376,TOL_36,44,0,4,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8406,1344,TOL_36,59,0,38,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8407,5504,TOL_36,60,0,11,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8408,6202,TOL_36,63,0,14,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8409,4963,TOL_36,68,0,33,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8410,4115,TOL_36,72,0,1,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8411,11213,TOL_36,76,0,33,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8412,2865,TOL_36,86,0,7,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8413,5878,TOL_36,87,0,7,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8414,3457,TOL_36,96,0,24,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8415,6207,TOL_36,103,0,1,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8416,3207,TOL_36,107,0,24,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8417,3488,TOL_36,113,0,27,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8418,4330,TOL_36,121,0,20,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8419,7064,TOL_36,127,0,21,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8420,3475,TOL_36,129,0,25,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8421,1729,TOL_36,134,0,38,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8422,4030,TOL_36,141,0,1,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8423,2353,TOL_36,153,0,34,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8424,8640,TOL_36,163,0,25,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8425,4311,TOL_36,165,0,37,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8426,2293,TOL_36,170,0,38,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8427,3331,TOL_36,172,0,3,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8428,2230,TOL_36,175,0,20,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8429,1703,TOL_36,179,0,8,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8430,2551,TOL_36,180,0,16,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8431,2480,TOL_36,183,0,16,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8432,4617,TOL_36,185,0,36,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8433,7554,TOL_36,192,0,35,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8434,7187,TOL_36,194,0,16,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8435,2496,TOL_36,195,0,7,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8436,9877,TOL_36,196,0,28,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8437,8113,TOL_36,202,0,1,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8438,5419,TOL_36,209,0,39,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8439,972,TOL_36,211,0,31,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8440,5709,TOL_36,215,0,28,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8441,4299,TOL_36,216,0,32,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8442,8159,TOL_36,239,0,2,30,1820,64,19,65,2,6,5,17,56,179,572,1820,1820
8443,6104,TOL_25,3,0,37,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8444,6420,TOL_25,10,0,21,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8445,1445,TOL_25,11,0,37,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8446,3446,TOL_25,18,0,16,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8447,1509,TOL_25,25,0,14,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8448,2333,TOL_25,34,0,8,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8449,8883,TOL_25,45,0,7,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8450,1875,TOL_25,54,0,7,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8451,7638,TOL_25,56,0,25,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8452,7788,TOL_25,63,0,31,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8453,7744,TOL_25,71,0,8,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8454,3818,TOL_25,72,0,2,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8455,2466,TOL_25,86,0,22,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8456,4121,TOL_25,91,0,5,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8457,1728,TOL_25,92,0,32,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8458,3245,TOL_25,107,0,25,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8459,1721,TOL_25,113,0,22,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8460,3647,TOL_25,118,0,27,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8461,3086,TOL_25,120,0,13,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8462,1907,TOL_25,121,0,28,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8463,5981,TOL_25,127,0,29,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8464,2184,TOL_25,135,0,34,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8465,4215,TOL_25,137,0,19,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8466,3581,TOL_25,149,0,1,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8467,1576,TOL_25,153,0,33,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8468,3470,TOL_25,163,0,9,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8469,2014,TOL_25,164,0,30,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8470,2331,TOL_25,170,0,27,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8471,4750,TOL_25,176,0,24,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8472,2290,TOL_25,179,0,34,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8473,2117,TOL_25,180,0,10,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8474,6016,TOL_25,192,0,26,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8475,3430,TOL_25,195,0,12,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8476,2323,TOL_25,196,0,35,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8477,4412,TOL_25,202,0,33,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8478,1105,TOL_25,211,0,12,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8479,1760,TOL_25,215,0,23,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8480,2743,TOL_25,216,0,29,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8481,4033,TOL_25,223,0,1,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8482,7032,TOL_25,224,0,30,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8483,5186,TOL_25,226,0,12,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8484,3855,TOL_25,234,0,11,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8485,5780,TOL_25,237,0,28,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8486,3942,TOL_25,239,0,10,22,102,8,5,9,1,4,3,10,32,102,102,102,102
8487,3210,TOL_56,3,0,38,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8488,5866,TOL_56,6,0,16,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8489,6034,TOL_56,10,0,25,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8490,3599,TOL_56,18,0,19,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8491,3786,TOL_56,44,0,12,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8492,3116,TOL_56,45,0,14,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8493,7398,TOL_56,50,0,28,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8494,5181,TOL_56,54,0,14,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8495,7069,TOL_56,56,0,3,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8496,13207,TOL_56,57,0,34,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8497,5267,TOL_56,60,0,28,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8498,4458,TOL_56,76,0,15,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8499,3227,TOL_56,80,0,5,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8500,2759,TOL_56,86,0,33,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8501,5161,TOL_56,92,0,34,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8502,6173,TOL_56,95,0,23,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8503,2266,TOL_56,101,0,10,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8504,30759,TOL_56,102,0,2,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8505,3947,TOL_56,103,0,24,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8506,5182,TOL_56,118,0,6,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8507,1057,TOL_56,119,0,34,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8508,2223,TOL_56,129,0,12,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8509,7081,TOL_56,135,0,35,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8510,5250,TOL_56,136,0,33,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8511,35953,TOL_56,149,0,11,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8512,3661,TOL_56,154,0,14,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8513,8573,TOL_56,163,0,21,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8514,1773,TOL_56,167,0,10,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8515,2245,TOL_56,172,0,9,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8516,4563,TOL_56,185,0,24,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8517,5161,TOL_56,192,0,8,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8518,4061,TOL_56,194,0,13,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8519,5518,TOL_56,196,0,16,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8520,2713,TOL_56,198,0,24,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8521,2009,TOL_56,201,0,38,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8522,3480,TOL_56,211,0,23,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8523,5019,TOL_56,215,0,19,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8524,3672,TOL_56,224,0,32,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8525,4355,TOL_56,226,0,21,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8526,1931,TOL_56,229,0,28,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8527,2630,TOL_56,231,0,6,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8528,2899,TOL_56,239,0,8,35,1820,116,15,118,2,6,5,17,56,179,572,1820,1820
8529,7911,TOL_75,3,0,39,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8530,4677,TOL_75,10,0,8,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8531,6115,TOL_75,12,0,10,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8532,2140,TOL_75,25,0,39,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8533,4340,TOL_75,58,0,10,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8534,4229,TOL_75,63,0,35,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8535,1469,TOL_75,68,0,25,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8536,5310,TOL_75,78,0,31,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8537,4889,TOL_75,80,0,10,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8538,5843,TOL_75,82,0,13,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8539,10970,TOL_75,91,0,29,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8540,4301,TOL_75,92,0,11,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8541,2726,TOL_75,95,0,18,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8542,3640,TOL_75,96,0,33,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8543,2302,TOL_75,103,0,14,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8544,3159,TOL_75,119,0,13,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8545,3172,TOL_75,120,0,19,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8546,4734,TOL_75,133,0,14,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8547,7487,TOL_75,134,0,9,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8548,1789,TOL_75,153,0,19,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8549,2670,TOL_75,154,0,39,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8550,1833,TOL_75,164,0,28,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8551,5439,TOL_75,180,0,39,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8552,2633,TOL_75,183,0,1,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8553,3830,TOL_75,185,0,39,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8554,3218,TOL_75,192,0,25,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8555,2816,TOL_75,194,0,19,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8556,2254,TOL_75,195,0,3,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8557,3587,TOL_75,198,0,14,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8558,4915,TOL_75,216,0,1,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8559,6369,TOL_75,231,0,35,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8560,3634,TOL_75,233,0,26,22,145,8,4,10,2,4,4,14,45,145,145,145,145
8561,9979,TOL_107,4,0,2,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8562,7378,TOL_107,6,0,6,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8563,11050,TOL_107,7,0,18,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8564,15360,TOL_107,10,0,11,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8565,3052,TOL_107,11,0,1,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8566,7803,TOL_107,12,0,39,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8567,2423,TOL_107,18,0,28,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8568,2331,TOL_107,25,0,26,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8569,5693,TOL_107,36,0,3,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8570,2673,TOL_107,50,0,26,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8571,2702,TOL_107,68,0,16,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8572,6297,TOL_107,87,0,22,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8573,2560,TOL_107,92,0,21,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8574,8813,TOL_107,96,0,17,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8575,5133,TOL_107,114,0,39,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8576,1434,TOL_107,119,0,7,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8577,16096,TOL_107,135,0,10,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8578,5816,TOL_107,137,0,4,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8579,18136,TOL_107,141,0,22,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8580,4686,TOL_107,148,0,24,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8581,4279,TOL_107,149,0,22,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8582,7213,TOL_107,154,0,10,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8583,4897,TOL_107,163,0,33,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8584,2517,TOL_107,164,0,14,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8585,4190,TOL_107,165,0,1,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8586,1640,TOL_107,170,0,28,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8587,1921,TOL_107,185,0,38,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8588,3338,TOL_107,195,0,34,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8589,4431,TOL_107,198,0,11,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8590,1436,TOL_107,214,0,39,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8591,5406,TOL_107,234,0,26,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8592,7982,TOL_107,238,0,35,26,461,25,10,30,2,5,4,14,45,145,461,461,461
8593,7603,TOL_191,4,0,8,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8594,3379,TOL_191,11,0,5,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8595,7655,TOL_191,12,0,23,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8596,3271,TOL_191,25,0,24,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8597,5163,TOL_191,34,0,37,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8598,1583,TOL_191,36,0,22,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8599,7332,TOL_191,52,0,37,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8600,6679,TOL_191,56,0,6,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8601,2624,TOL_191,58,0,21,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8602,7145,TOL_191,72,0,39,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8603,4074,TOL_191,78,0,20,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8604,5727,TOL_191,85,0,9,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8605,2652,TOL_191,90,0,39,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8606,7133,TOL_191,92,0,18,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8607,7713,TOL_191,95,0,19,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8608,22110,TOL_191,102,0,9,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8609,15654,TOL_191,119,0,20,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
8610,7991,TOL_191,135,0,7,44,3291,149,17,122,2,7,3,10,32,102,325,1034,3291
